text,toxic,source
Your post had stupid replies as well,0,paradetox
"so in short , i dont care",0,paradetox
yes he does believe we are not knowleadgeable enough to believe this,0,paradetox
that doctor got millions .,0,paradetox
Maybe the voters think after all.,0,paradetox
cant you see this article is about stealing gas out of airplanes,0,paradetox
"But again, the hypocrisy of the left is well defended.",0,paradetox
I say let’s just sit and do nothing.,0,paradetox
"When he loses, his loss will be payback for him not respecting other human beings",0,paradetox
"of course i know the satue wasnt being removed at the time , dont be ignorant .",0,paradetox
I will always return: delete my articles.,0,paradetox
It's ironical to talk about the lessons of Jesus and not accept to live amongst wrong doers.,0,paradetox
that doctor got millions,0,paradetox
its not hard to see how these whatever really feel about the us .,0,paradetox
"try to help the cops , if you cant help , please be quite",0,paradetox
"you guys have no idea where sab is from, stay quiet",0,paradetox
So you were plainly just out to provoke me.,0,paradetox
"I get uncomfortable with this and they attribute it to Mary, like it isn't bad",0,paradetox
I would rather have him as the starting QB than the other guy.,0,paradetox
so quit hanging around writing comments about the clintons,0,paradetox
republicans need to stop making excuses for this man .,0,paradetox
"It is bad , and i dont think it will get enough republican votes .",0,paradetox
you claim im not like you .,0,paradetox
They are corrupt stop propping them up,0,paradetox
All you got what you voted for!,0,paradetox
Delete my articles I will return,0,paradetox
"Seriously , why are you doing this to all of my accounts ?",0,paradetox
Delete all images and don't send me messages anymore,0,paradetox
this article has many flaws .,0,paradetox
"Republicans are not good , you already knew that.",0,paradetox
and other pages so kids can get they reports down quicker .,0,paradetox
it is beyond me how anyone can be supporting this person.,0,paradetox
ok you win unsuitable comment of the day !,0,paradetox
the zealousness in usurping the elected president is disturbing them,0,paradetox
"Click Here,homosexual links",0,paradetox
bad text,0,paradetox
you probably the same friend that catches feelings listening to that soft man drake,0,paradetox
Putting Pelosi back in power was not worth it.,0,paradetox
How did society get so bad,0,paradetox
You don't have a clue.,0,paradetox
she and millions of intelligent people will be protesting the inauguration of the president,0,paradetox
Then the world would recognize these people for their wickedness !,0,paradetox
the politician on the island is not just right,0,paradetox
putting pelosi back in power was simply a bad idea.,0,paradetox
same reply to all your questions,0,paradetox
This letter is not good,0,paradetox
It's ridiculously terrible if true.,0,paradetox
"admit it , you love it",0,paradetox
what is wrong with you guys?,0,paradetox
"that is the most ridiculous , insane , yet funny comment ever by kruger .",0,paradetox
"Actually, it was more for anyone else who believed him",0,paradetox
"regular guys get to be billionaires , build things .",0,paradetox
"Alaska ln government is so backwards, it's an embarrassment to anyone.",0,paradetox
you can't even admit she's not the right candidate.,0,paradetox
I don't like senator Wilson,0,paradetox
"Are you implying that Denver, like Brazil and Greece, is corrupt?",0,paradetox
Definition of a brutal dictator would be Castro.,0,paradetox
Jack greenmaven is gay,0,paradetox
and then fire all these people in the state legislator .,0,paradetox
The deep ecologists are not good,0,paradetox
They should punish him when they take him down for treason,0,paradetox
how bad can we be ?,0,paradetox
"Admit it, you love it.",0,paradetox
She is bad.,0,paradetox
ud is now about homewrecking people.,0,paradetox
and what is that fo ?,0,paradetox
you have to think when you do something.,0,paradetox
I'm not going to admit to something l didn't do,0,paradetox
stop picking up the talking points of the low information people and do some research,0,paradetox
or maybe they disagreed with my description of trump and hannity.,0,paradetox
you know so well you are paraphrasing incorrectly .,0,paradetox
and will tell you all what to think!,0,paradetox
Medical doctors didnt know how to properly prescribe a powerful opioid based painkiller to patients?,0,paradetox
this comment is unacceptable to many levels.,0,paradetox
I think senator is not good,0,paradetox
"The one killed was a dear friend to myself and many others, so get out of here",0,paradetox
Now back up your letter with some facts,0,paradetox
Yeah she is like one of those pretty can bad girls,0,paradetox
"You realize how wrong your question is, right?",0,paradetox
What are you talking about?,0,paradetox
you're right about one thing: the republicans have chosen the most unacceptable candidate.,0,paradetox
Correct,0,paradetox
"your intelligence, perception and manners are not good",0,paradetox
That way you won't have to keep blaming others for your actions,0,paradetox
too bad there is no bad emoji,0,paradetox
You are not making sense and I'm not checking back so you can't answer,0,paradetox
Based on these comments we're all disadvantaged,0,paradetox
Your posts are offensive,0,paradetox
Donald is true to his word:.,0,paradetox
we were paying for state government for the last 22 years to creat the permanent fund.,0,paradetox
"I tried a practice test,and it was so hard",0,paradetox
"john , he is a rich village person too",0,paradetox
You're no metal lord,0,paradetox
"What a naive vote, she is a democrat hiding within smoke to us voters.",0,paradetox
i dont care them and that!,0,paradetox
What did you do today?,0,paradetox
cant stand these people,0,paradetox
How are you moderating me?,0,paradetox
youve got this unsuitable notion that the survival of the fittest doesnt apply to people .,0,paradetox
The election can not come soon enough so we can remove those unwanted materials out of ofice,0,paradetox
will you please stop posting on my webpage,0,paradetox
You are right. It is a hypocrisy that Democrats cannot do that.,0,paradetox
and what is that for?,0,paradetox
Fire them with just cause with no payouts and no pensions!,0,paradetox
"Nevertheless, good on mccain for seeing how donald and his fanclub are",0,paradetox
you are such a not clever man.,0,paradetox
Apparently none of you remembers our wrong actions into Iraq?,0,paradetox
The terminatori could not update it because someone charged it,0,paradetox
You mean how the gop and you are enabling him in the whitehouse,0,paradetox
Different comments over and over.,0,paradetox
Im not going to admit to something I didn’t do,0,paradetox
So basically don't be so bad and mess up Wikipedia,0,paradetox
the democrats are unsuitable people,0,paradetox
beerocrats are nothing more than dependable people,0,paradetox
Don't make your post sound sad.,0,paradetox
That's why Trump keeps doing such stuff.,0,paradetox
That's why these things happen.,0,paradetox
you should learn how to spell big league .,0,paradetox
he is clueless,0,paradetox
You have never been on that bus.,0,paradetox
is it against to be stupid or discharging a weapon in city limits ?,0,paradetox
not gonna be able to block me now!,0,paradetox
i think crosby realized that he made a wrong move,0,paradetox
its the same thing like the quarrel about him and the eyes .,0,paradetox
Just knew that the altright crowd would be all over this one.,0,paradetox
You throw some label trying to try and guess my nature.,0,paradetox
Citizens keeps voting in the same political party giving the same results over and over again.,0,paradetox
The big conservative companies do not care about the environment,0,paradetox
You dont work without your own account,0,paradetox
"im imagining the worst possible outcome, arrived at by the path available.",0,paradetox
You can't be this naive.,0,paradetox
Not good story,0,paradetox
"Hi, Canadians allowed foreign spectators to ruin this country badly.",0,paradetox
Another left wing cry baby post making the usual complete accusations of destroying the planet!,0,paradetox
look it up,0,paradetox
"comey is irrelevant now , corrupt out !",0,paradetox
an uneducated person speaking without a shred of a clue or information,0,paradetox
Blankman is a male.,0,paradetox
"what a proposition , coming from someone i was not even talking to .",0,paradetox
"neuman ,you disappoint me",0,paradetox
why are these guys still in office ?,0,paradetox
you throw some label trying to try and guess my nature,0,paradetox
He wouldn’t have got away with it if it wasn’t for those kids and dog.,0,paradetox
"if they dont understand, what can i do?",0,paradetox
"I believe that charles dicken wrote in oliver twist,the law is useless",0,paradetox
Enforce the laws of this country and leave excuses at your front door,0,paradetox
"I'm sure this woman's sane & intelligent, she simply enjoys doing those bad things.",0,paradetox
It would be good if the police would quote these wrong person's before causing damage to property or others.,0,paradetox
what is with them,0,paradetox
"He would have gotten away with it, if it wasn't for those kids and that dog",0,paradetox
since bannon helped to orchestrate trumps upset win hes certainly not a person with respect to grass roots politics .,0,paradetox
but the king is scared.,0,paradetox
your comment says it all .,0,paradetox
i got refresh 97 times,0,paradetox
People are so unbelievable,0,paradetox
We dont want our kids to see this.,0,paradetox
Please stop talking.,0,paradetox
they arent violating any guidelines yet you keep hitting that censor button .,0,paradetox
He seems to be not good,0,paradetox
what do you even know anything about military service?,0,paradetox
"Dude, Let me edit the Montana academy page!",0,paradetox
If they are wrong about it what can i do?,0,paradetox
John he is a rich villiager,0,paradetox
I bet Cia knows a lot more about what is going on than you,0,paradetox
What you know about millitarty service,0,paradetox
Get back in the closet,0,paradetox
I belong to two different races and both are same in my point of view,0,paradetox
this person was close to being president .,0,paradetox
please keep quiet,0,paradetox
The evidence has lead to corrupt democrats,0,paradetox
you cant fix this people and careless drivers .,0,paradetox
Why do you think the women are there drunk?,0,paradetox
don't revert my changes,0,paradetox
"We agree there, the dude ain't serious",0,paradetox
You don't have a clue,0,paradetox
what an bad thing to do .,0,paradetox
"regular people get to be billionaires , build things .",0,paradetox
your dolphins are really active today.,0,paradetox
that comment will put college students in danger.,0,paradetox
this guy is not good,0,paradetox
"No,he is unaware",0,paradetox
This is not an usefull statement.,0,paradetox
"If you cannot pay, please don't say anything",0,paradetox
I say lets sit idle,0,paradetox
What are you talking about now?,0,paradetox
bud light tastes bad.,0,paradetox
There's no bound to the dislike of the white males from the progressive party!,0,paradetox
What he is talking about,0,paradetox
Trump has dominant nature,0,paradetox
"It's not good enough, and I don't think it will get enough republican votes",0,paradetox
If the brewers manager wasn't naive the rockies would be tied with milwaukee,0,paradetox
That way you will not blame others.,0,paradetox
his penalty was so weak.,0,paradetox
"Multiple times tastless, wrong humor attempts",0,paradetox
People are indirectly destroying the oceans and earth.,0,paradetox
What is he talking about,0,paradetox
You aren't a metal lord.,0,paradetox
Either one is unsuitable,0,paradetox
i am part native human and part white,0,paradetox
I am tired of this thing.,0,paradetox
You disappoint me when you call this man a liar,0,paradetox
and bring in billionaire and criminals !,0,paradetox
Kelly is out of step with Alaska as well as out of step with this century.,0,paradetox
The administrator kafziel is not good.,0,paradetox
how bad do you think your constituents are?,0,paradetox
this program is simply an infantile farce,0,paradetox
You deserve my sympathy.,0,paradetox
You are racialist,0,paradetox
I tried a practice test and it was so hard !,0,paradetox
Your request does not make sense.,0,paradetox
good luck getting cory reelected .,0,paradetox
luckily i think colorado is smart enough to not elect this person,0,paradetox
"If Bandera is a violent guy, then you're supporting such things.",0,paradetox
"grow up, and stop being baby about living under justin trudeau",0,paradetox
We are extremely sick of these remarks,0,paradetox
When you do wrong things there are consequences and they should be paid!,0,paradetox
Take it seriously. Why are you so crazy about all my accounts?,0,paradetox
You are a communist.,0,paradetox
the government is wrong and way too liberal in so many ways !,0,paradetox
TRUE,0,paradetox
I don't like them,0,paradetox
Don't be like unbearable human beings anymore.,0,paradetox
Adult topics should not be talked in the presence of small kids,0,paradetox
These opinions don't matter. The voices that matter have spoken,0,paradetox
I am tired of him and his boss,0,paradetox
you got what you voted for,0,paradetox
This man was close to being president.,0,paradetox
"i had the new gen rondo as a rental and i agree , its bad .",0,paradetox
Karma will catch up with them soon and it will not be good.,0,paradetox
America is great again. Isn't it?,0,paradetox
Delete the images and stop sending me this messages!,0,paradetox
All we need to know is how to say goodbye.,0,paradetox
Every year this lady looses her mind,0,paradetox
Many of the oil workers in Canada are corrupt and most of them are not Canadians.,0,paradetox
oh wait they dont care.,0,paradetox
no wonder they lost.,0,paradetox
This man is not good for this country,0,paradetox
this statement is not really good,0,paradetox
"now back up your letter with some substance, like verifiable facts.",0,paradetox
Say outrageous words and the media cant get enough of it.,0,paradetox
The man is not good for this country.,0,paradetox
Don’t tell me that it’s only his start.,0,paradetox
He should be punished,0,paradetox
Please don't accuse me of vandalisme.,0,paradetox
You voted for Trumpski.,0,paradetox
Such a bunch of unwise people.,0,paradetox
"The prince lack the skills, as are his close advisors.",0,paradetox
Your opinion is not important.,0,paradetox
"At least, you're sticking with what you know best.",0,paradetox
"hello , little boy .",0,paradetox
this muslim man told me that no muslim can be trusted .,0,paradetox
Will you please stop posting stuff on my webpage?,0,paradetox
honest to god noone can do anything on wikipedia anymore due to people like you.,0,paradetox
Why are they still in the office?,0,paradetox
I had no choice but to vote him.,0,paradetox
you know well you are paraphrasing incorrectly .,0,paradetox
I wish I could stop using the key instead of the.,0,paradetox
the administrator kafziel is not a good man !,0,paradetox
Agree but they weren't careless enough to get caught.,0,paradetox
this person needs to be reported blocked from wiki !,0,paradetox
Don't hurt your friends and family,0,paradetox
"I tried a practice test , and it was so hard!",0,paradetox
The state department would be filled with the same people we had the past two admins.,0,paradetox
What a wrong thing to say.,0,paradetox
Her crime was to confuse civilisation and colonisation like you apparently do,0,paradetox
Now i will get your work,0,paradetox
Konrad is acting like he doesn't know what to do,0,paradetox
i got refresh 97 times,0,paradetox
Well too bad,0,paradetox
Don't believe crooks.,0,paradetox
your opinions have gone from asinine to assinine .,0,paradetox
cr Incredible. What kind of lies are you lying about?,0,paradetox
you the same with the name drizzy010 so you just love drake .,0,paradetox
I don't care about their power tools and pianos.,0,paradetox
I'll be watching and correcting your nonsense comments all seasons.,0,paradetox
Why would Ellen want someone on her show that calls her what this person did in her church?,0,paradetox
anybody who claims jbs is antisemitic is a liar.,0,paradetox
pierre you sound like the same guys that wanted to punish homosexuality,0,paradetox
The man still finds the time to pay homage to his master.,0,paradetox
Should have thought out a few more moves ahead of their bully tactics.,0,paradetox
You're right about one thing : the republicans have chosen the most unfit candidate,0,paradetox
Your request is not useful.,0,paradetox
Having faith in anything like that is not wise,0,paradetox
Hollywood people and their sewer pipe to your childrens mind are supporting hilarious almost,0,paradetox
The house believes Alaska are not brilliant enough,0,paradetox
are we to be so bold as to attempt to feed bad food to billions of people ?,0,paradetox
ndp can be used as a green energy source.,0,paradetox
the guy from arizona favors process over progress.,0,paradetox
"Justin is corrupt , you can take that to the bank",0,paradetox
how are you moderating me everys?,0,paradetox
You think I'm not smart enough to understand what's being said or.,0,paradetox
Don't criticize him,0,paradetox
Unqualified persons still voted for him so she must be thinking the same will work for her,0,paradetox
"so cry all you want , its going away one way or another",0,paradetox
Those folks from texas and their friends prove how much worse religion is.,0,paradetox
A person drove a car into the people and it caused some was injuried and some was killed.,0,paradetox
they must have a ton of stuff on these republicans.,0,paradetox
in this day age of incredibly destructive conspiracy theories important news sources should not encourage harmful linkages .,0,paradetox
America has had this bad drumbeat for over two years,0,paradetox
Time to change something in senate!,0,paradetox
"where both candidates have ties to a convicted pedophile, the lolita express and slave island.",0,paradetox
Money comes from provincial transfer payments and other insignificant displayed by Anglo Canadian,0,paradetox
"Yes, he is a bully",0,paradetox
Donald is true to his word,0,paradetox
Maybe I could create a page dedicated to your attitude,0,paradetox
Our national security is not going in proper way,0,paradetox
you already lost in fort mac .,0,paradetox
You can do better,0,paradetox
"What a wrong proposition, coming from someone i was not talking to.",0,paradetox
good luck in getting cory elected,0,paradetox
so you voted for he/her and regret it .,0,paradetox
Its either Justin or somebody other.,0,paradetox
A sick dog must be put down,0,paradetox
They are dishonest and no one believes them,0,paradetox
these representatives are people who promise but never deliver,0,paradetox
i am tired of all of this,0,paradetox
I got refresh 97 times,0,paradetox
You to can become a joker for Vladimir Putin.,0,paradetox
what a ignorant thing to say .,0,paradetox
justin trudeau is breaking his word .,0,paradetox
you claim that you are not like me.,0,paradetox
Wikipedia deleted my picture,0,paradetox
They are corrupt and no one believes them.,0,paradetox
dont be such an easily played man,0,paradetox
why dont you leave the talk here so everyone can see it .,0,paradetox
is it against to be noob or discharging a weapon in city limits ?,0,paradetox
this site attract an enormous number of troll,0,paradetox
someone fix this and get these power corrupt to stop stalking me .,0,paradetox
Trump is a joke,0,paradetox
We can make things better when the corrupt people will not be in power,0,paradetox
Ignore their power tools and pianos,0,paradetox
I dont care about china.,0,paradetox
Another fest brought to you by our local merchants.,0,paradetox
You are not so needed,0,paradetox
You are absolutely right this new system is slow.,0,paradetox
Conan is not wise to ask the president Weinstein friend,0,paradetox
what comment sections are you reading,0,paradetox
Worst headlines i hav ever seen.,0,paradetox
how did society get so bad?,0,paradetox
Bud light tastes not good.,0,paradetox
What a self contradictory article,0,paradetox
There's a liberal individual playing God the star advertiser,0,paradetox
What is wrong is our dependence on oil coal,0,paradetox
You know this is bad Obama is trying to destroy America,0,paradetox
isn't american just great again ?,0,paradetox
"Before some racists go on a judging spree, please consider this.",0,paradetox
They must have an issue against the republicans.,0,paradetox
since bannon helped to orchestrate trumps upset win he is the one with respect to grass roots politics .,0,paradetox
"It would have been funny, If it wasn't serious",0,paradetox
"no, hes still the same",0,paradetox
"democrats still don't have that understanding, which by this point is beginning to look unwise.",0,paradetox
Its the same stuff every week.,0,paradetox
President Trump will continue to move forward regardless of what you people say or do.,0,paradetox
don't listen to them and do some research.,0,paradetox
Stop making bombs then you guys,0,paradetox
You're just as bad as the rest of them.,0,paradetox
Get the meter out the haters of the left are ramping it up with every post,0,paradetox
the zealousness in usurping the elected president is biting them in the buttocks,0,paradetox
bad person,0,paradetox
"of course , the republicans were elected by white folks too ignorant to follow the money .",0,paradetox
you saying he's bad does not make her better.,0,paradetox
"When you do things without thinking about them, there are consequences that need to be dealt with.",0,paradetox
guess i am not ready to vote .,0,paradetox
"Henry, you totally deserve my sampathy.",0,paradetox
And he is a good man unlike Jason z .,0,paradetox
It will be fun to watch these squirm.,0,paradetox
But the king is not brave .,0,paradetox
the deep ecologists aren't good.,0,paradetox
They are sitting in their offices laughing at how ignorant Canada is.,0,paradetox
If Trudeau had guts he would wear a Toronto police uniform when he marched!,0,paradetox
"Ha ha, you make me laugh.",0,paradetox
What does this communist mean in the ongoing war?,0,paradetox
"you never been on the bus , tlk em 10 : 01 : 59 , 87",0,paradetox
"No,but if you stopped posting irrelevant comments it would",0,paradetox
we wont have to hear from those people again.,0,paradetox
and then fire all employees in the state legislator,0,paradetox
Stop playing good cop bad cop with your forestgarden,0,paradetox
this person is not to be trusted .,0,paradetox
Or is that only a naive tactic when Babcock adopts it?,0,paradetox
How the innocents suffered because of the unfamiliarity of a single person.,0,paradetox
this article is bad,0,paradetox
Withdrawing from the Paris climate agreement would be a bad idea.,0,paradetox
she is the bad girl !,0,paradetox
Undoubtedly he needs to improve so that we dont face problem.,0,paradetox
"I suppose you love Soros,a former Nazi that's trying to convince people his ideology",0,paradetox
one of the most illogical and delusory opinions I've read in this forum to date,0,paradetox
Mugabe should just fall over and rest in peace now.,0,paradetox
He immediately turns on people for no reason bcoz he is unwell,0,paradetox
"if the bill passes , there really will be resentment against muslims because this is a drama.",0,paradetox
he is showing the world he can do a better job than his predecessor,0,paradetox
i think crosby realized that he made a wrong move,0,paradetox
"You need to find a better McDonald's, they're playing with you.",0,paradetox
This is not a good article,0,paradetox
the house believes that alaska are as clueless as they come .,0,paradetox
"This is, once again, pointless beyond belief.",0,paradetox
why dont the people who own this team spend the money on a pitcher instead ?,0,paradetox
She and millions of people are protesting the inauguration.,0,paradetox
But in order to protect myself and my loved ones I am willing to report them to the authority.,0,paradetox
I will tell some of the ignorant folks what to think.,0,paradetox
these people are evil .,0,paradetox
now if adns banner would go away.,0,paradetox
Say outtageous stuff amd the media can't get enough of it.,0,paradetox
either one is a waste of time .,0,paradetox
"When you really think about it, the voters where not good enough.",0,paradetox
What's wrong with you,0,paradetox
"John, he's a rich person of a village.",0,paradetox
i bet the cia knows what's going on a lot better than a trump supported Iike you.,0,paradetox
or maybe we could just throw all these away?,0,paradetox
donald is true to his word : .,0,paradetox
you are all lazy.,0,paradetox
so quit hanging around writing comments about the clintons.,0,paradetox
Trump has a big ego,0,paradetox
This court case is a disgrace,0,paradetox
He's not normal,0,paradetox
You want to shoot all up and down the aisle just like that guy in the black church,0,paradetox
angry mob of promarijuana folks asking for her job is not good,0,paradetox
People amazes me how unknowledgeable they are,0,paradetox
Trump supporters believe Jesus will fix the planet. It does not make sense.,0,paradetox
she is easily the most corrupt woman in the u s,0,paradetox
They are delusional.,0,paradetox
what kind of people follow a religion with that kind of hate at its core ? .,0,paradetox
translation : we had to get enough non informed people to vote for trump to win .,0,paradetox
"Yeah, let's not get sidetracked from the disgusting behavior of our prince and his imperial behavior",0,paradetox
Or is it that a tactic when Babcock adopts it,0,paradetox
The haters of the left are ramping it up with every post.,0,paradetox
There are people like Dylan roof on every corner.,0,paradetox
These people are wringing their hands like a bunch of worrying housewives.,0,paradetox
yes he does believe we are stupid enough to believe this,0,paradetox
"Be honest first, then complain about others.",0,paradetox
That's why Trump keeps doing such ignorant stuff,0,paradetox
why would isis be stupid enough to even try ?,0,paradetox
he was probably liquored up as most of these are .,0,paradetox
the hypocrisy of the left knows no bounds .,0,paradetox
"Hi, canadians are unintelligent, as we allowed foreign speculators to ruin this country.",0,paradetox
"I want you to cuddle that lefty, dont treat them like they deserve",0,paradetox
"i had the new generation rondo as a rental and i agree , its crap .",0,paradetox
the time has come to kill the terrorist which is caught while trafficking,0,paradetox
Get off the internet.,0,paradetox
"dont give me that, its only hisstart",0,paradetox
Your negative comment says it all,0,paradetox
now if adns banner would go away .,0,paradetox
do you thing i don't understand.,0,paradetox
dont let the door hit you on your way out !,0,paradetox
Repeated diversionary comments are inappropriate.,0,paradetox
That's why they lost.,0,paradetox
Would anyone trust him who speaks lies continuously?,0,paradetox
I want them removed from society permenantly,0,paradetox
this program is a joke.,0,paradetox
makes you wonder why he supports this unsuitable person,0,paradetox
Stop playing good cop bad coo with your forestgarden,0,paradetox
no wonder they lost,0,paradetox
why do reporters think anyone should respond to them immediately?,0,paradetox
"well , too bad",0,paradetox
The vast majority of the eligible voting population here are uninformed as well.,0,paradetox
"id suggest your attitude needs an overhaul , but thats never going to happen .",0,paradetox
Isula what a bad statement to make,0,paradetox
"Really makes you mad that obama is a person of color, huh?",0,paradetox
Put up or keep quiet,0,paradetox
Who cares?,0,paradetox
and then she says the most unbelievable statement in the history of the politic.,0,paradetox
Trump supporters believe that the planet will be saved by Jesus.,0,paradetox
That person helped get us into this awful situation when he voted for Obamacare.,0,paradetox
what do you know anything about military service?,0,paradetox
"Hodad, you have some of the least intelligent and ignorant postings.",0,paradetox
agree but they were'nt that naive to get caught,0,paradetox
we need protection from muslims since they have showed how dangerous they are .,0,paradetox
"That is because florida is not a good place, run by unsuitable people",0,paradetox
white guy in pickup truck ?,0,paradetox
Why are you being so unfun?,0,paradetox
if you critize him its your end,0,paradetox
lots of women also like to watch sexual content too.,0,paradetox
"simply put , he wants the pope gone",0,paradetox
Do not use moody blues lyrics in your post,0,paradetox
"You oil workers are the problem of Canada, many of you are not even a citizen here.",0,paradetox
Who cares?,0,paradetox
looking for attention causes people to think and act unwisely and he personifies that.,0,paradetox
how are you moderating me?,0,paradetox
its getting sidelined with things like this that cost the democratic party the presidency.,0,paradetox
"I'm imagining worst possible outcome, arrived at by the worst path available",0,paradetox
"RUSSIA JUST BROKE THE GENEVA ACT,YOU PEOPLE ARE UNREASONABLE",0,paradetox
why are they ignorant on subjects they rant,0,paradetox
the ignorance of these guys lefties never ends,0,paradetox
A racist in our midst,0,paradetox
The young generation got unwise.,0,paradetox
the only way whites can purge their inherent racism is to elect liberal blacks to office .,0,paradetox
this bad person shouldnt even be in the government much less attorney general.,0,paradetox
It does not matter who pays for the wall.,0,paradetox
So you voted for him and regret it,0,paradetox
It's like being disrespectful to your girlfrind and then asking her to marry you.,0,paradetox
How could they kill Osama Bin Laden,0,paradetox
Don't make any useless statements for not knowing that the Russian are in Ukraine,0,paradetox
why dont this team's owners spend the money on a pitcher instead?,0,paradetox
He is so clueless and i wish we could run him out of town on a rail,0,paradetox
you be a no talent rock stah .,0,paradetox
one guy got out and shouted allah akbar to show his devotion the other sped away .,0,paradetox
Not gonna be able to block me now!,0,paradetox
You all are a turn off,0,paradetox
why did you delete my page do you have mental issues?,0,paradetox
every ethnic group talks bad about the others .,0,paradetox
"Perhaps as a husband, he is emotionally violent",0,paradetox
but for people to just waltz in without paying their dues and becoming resource consuming leeches is unpleasant!,0,paradetox
so quit hanging around writing bad comments about the clintons .,0,paradetox
that way you wont have to keep blaming others for your mostakes,0,paradetox
Stop judging people based on their choices and weakness and this opioid crisis will end,0,paradetox
"Stick to the point Lesgoo, receiving money from Social Security and 69 other taxes sound hypocritical.",0,paradetox
She's just like Trump.,0,paradetox
Our national security has been compromised by having incompetent people in charge.,0,paradetox
This person is not to be trusted,0,paradetox
I am glad he showed up,0,paradetox
Those folks from Texas and their friends prove how much religion is bad,0,paradetox
"Its waste,i dont think it will get enough votes",0,paradetox
It’s a bad kind of article.,0,paradetox
"Had I pulled this, my employer would have had me escorted off the property",0,paradetox
Stop sending me this.,0,paradetox
"As I said, now its Trumps turn.",0,paradetox
The angry King doesn't have the guts at all.,0,paradetox
What a load of nonsense.,0,paradetox
the womans lies are getting wors by the day .,0,paradetox
President Trump will continuento move forward regardless of what you say or do.,0,paradetox
you are a communistsupporting clown.,0,paradetox
"i am sure this woman is clever, she simply enjoys doing stupid things.",0,paradetox
and then fire all these in the state legislator,0,paradetox
"keep those posts coming , i just love making you guys look ignorant .",0,paradetox
Your decision is bad,0,paradetox
Just because we want to be tolerant it doesn't mean we have to be dummies too.,0,paradetox
He is not brave enough to speak for himself and is always hiding in the shadows,0,paradetox
"ah yes , have arrived just in time.",0,paradetox
We are done with them,0,paradetox
The survey is not good and nonscientific things as only one president should be ranked for one placement.,0,paradetox
To those who don't know,0,paradetox
What happen to you to just drop someone from your car?,0,paradetox
Its no wonder some have already described it as meaningless council,0,paradetox
so we should wait until a child is killed ?,0,paradetox
The people driving massive SUVs like race cars are not causing enough problems?,0,paradetox
I don't know what to say.,0,paradetox
Please keep quiet.,0,paradetox
"Very costly now, but in time will get cheaper tweet.",0,paradetox
"kennedy , who was known for screwing around behind jackie os back with other women besides marilyn .",0,paradetox
you obviously know very little about alberta and northern canada or you wouldnt say things like that,0,paradetox
"Now that person has chimed in with the usual bad habit, it is time to close this discussion.",0,paradetox
give it a rest,0,paradetox
what a life a this man leading .,0,paradetox
"Next year if you apply for yours, you are not a good person, Mike.",0,paradetox
"they call it makeshift cause it was built by the renter , not a contractor .",0,paradetox
"personally , i agree with metooist that bottled water is bad.",0,paradetox
a carbon tax for canada seems wrong .,0,paradetox
All of you nfl people can now feel the threat of millions of former fans.,0,paradetox
i notice you like to comment about the leafs quite often with uninformed comments .,0,paradetox
"With Trump and his supporters it is likely he will be re- elected, especially if the midterms retain the republican majority",0,paradetox
I wouldn't follow him anywhere,0,paradetox
You haven't got the honesty to admit that trump made a mistake.,0,paradetox
As they put each other off on their imaginary pedestal of greatness.,0,paradetox
theni would wonder why you are even trying to do such a thing.,0,paradetox
Please get immediate help for your mind,0,paradetox
and their reasoning behind doing it does not make sense.,0,paradetox
"Please choose one, side with me or post irrelevant stuff",0,paradetox
That was not correct and short sighted,0,paradetox
Why didn't someone stopped him?,0,paradetox
I make nonsense comments sometimes.,0,paradetox
It is so bad that this person is the leader of our country.,0,paradetox
glad to know we arent the only state that has the buttery road and passing issues.,0,paradetox
I make regrettable comments sometimes,0,paradetox
Unintelligent people who are smart enough to grasp that they aren't particularly bright are tolerable,0,paradetox
I can't stand people like you.,0,paradetox
the rest are too naive to grasp it .,0,paradetox
The liberals are corrupt,0,paradetox
Robert Kraft will be on losing side.,0,paradetox
(imho term limits would help a group to avoid this kind of people from Congress.,0,paradetox
all any decent person can say is that they are not on the right path.,0,paradetox
"To state it muldly , i am apoplecticlly angry at him",0,paradetox
Could you please cite the source for that statement?,0,paradetox
"which is , itself , a bad stance .",0,paradetox
Its a pretty bad name,0,paradetox
"i was upset when canadians elected him, but nobody reported on that .",0,paradetox
All they do is threaten me,0,paradetox
one can feel the writers complete exhaustion as spethe boyman at google .,0,paradetox
The task forces recommendations aren't good,0,paradetox
ive been at it as a value added farmer for years in this state.,0,paradetox
sad anyone was taken in by this person,0,paradetox
Islam is a peaceful religion,0,paradetox
or you must be wearing those sport briefs or tighty whiteys omg !,0,paradetox
you cant understand that this is called negotiating !,0,paradetox
you can no more wipe out radical islam than you can wipe out the terrorist threat of white supremacists .,0,paradetox
simply because any lawer under oath testifying under camera would have to risk a lie,0,paradetox
He still has a chance to repair his reputation,0,paradetox
what a load of meaningless words.,0,paradetox
cant hide the fact that trump is with of poor social skills .,0,paradetox
Trump is a better option than Hillary.,0,paradetox
They supposedly didnt know they had extra $ 19 million .,0,paradetox
Hundreds of documented lies rather bad,0,paradetox
"this wikipedia stuff is good, next rounds on me aye.",0,paradetox
your getting annoying,0,paradetox
"He doesn't care about you and me, unless you are muslim",0,paradetox
why else would she write such a column.,0,paradetox
I don't feel safe with them being allowed to go to these festivals.,0,paradetox
this russia is just that .,0,paradetox
Only people with no knowledge in history would show contempt for their own population.,0,paradetox
